origin_iso3,dest_iso3,year,weight,origin_in_degree_centrality,origin_out_degree_centrality,origin_in_strength,origin_out_strength,origin_betweenness_centrality,origin_pagerank,origin_country_name,origin_continent,origin_un_region,origin_income_group,origin_louvain_community,origin_leiden_community,origin_gn_community,origin_dominant_region,origin_community_label,origin_boundary_score,origin_is_boundary_node,origin_gdp_per_capita,origin_population,origin_unemployment,origin_conflict_intensity,origin_education_index,origin_climate_vulnerability,origin_visa_openness_index,dest_in_degree_centrality,dest_out_degree_centrality,dest_in_strength,dest_out_strength,dest_betweenness_centrality,dest_pagerank,dest_country_name,dest_continent,dest_un_region,dest_income_group,dest_louvain_community,dest_leiden_community,dest_gn_community,dest_dominant_region,dest_community_label,dest_boundary_score,dest_is_boundary_node,dest_gdp_per_capita,dest_population,dest_unemployment,dest_conflict_intensity,dest_education_index,dest_climate_vulnerability,dest_visa_openness_index,log_weight,same_continent,same_income_group,same_community
AUS,NZL,2015,36606.0,0.8491379310344828,0.4051724137931034,3422601.0,198013.0,0.1368427190625466,0.0618846939225716,Australia,Oceania,Australia/NZ,High income,9,5,2,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,56970.3613028094,23815995.0,6.055,0.0,12.2456398,0.327117292417006,168.0,0.2068965517241379,0.2586206896551724,553511.0,328539.0,0.0513893864755933,0.0188469239633055,New Zealand,Oceania,Australia/NZ,High income,9,5,2,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,38648.7302562109,4609400.0,5.415,0.0,13.23099995,0.302907976298061,170.0,10.507994757932803,1,1,1
TTO,CAN,2015,36567.0,0.0689655172413793,0.1724137931034483,21975.0,180591.0,0.0086083743842364,0.0014578215940003,Trinidad and Tobago,Americas,Latin America,High income,5,3,2,Latin America & Caribbean,Cluster 5: Latin America & Caribbean,0.5714285714285714,True,19887.2327716498,1349667.0,2.428,0.0,11.11478428,0.373765778801013,126.0,0.5560344827586207,0.4913793103448275,4134516.0,686431.0,0.0527371622630243,0.0477667505389977,Canada,Americas,Northern America,High income,1,2,2,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,43594.2379080706,35704498.0,6.945,0.0,13.69808826,0.281935186256586,170.0,10.50692882001158,1,1,0
ISR,PSE,2015,36544.0,0.2801724137931034,0.25,811014.0,144023.0,0.0401071988356471,0.0087549560736327,Israel,Asia,Western Asia,High income,0,1,2,Pan-Europe,Cluster 0: Pan-Europe,0.8571428571428571,True,36138.13561386,8380100.0,5.176,0.0,12.9602499,0.308298154223026,145.0,0.0603448275862068,0.1982758620689655,137244.0,1748088.0,0.0525632557098074,0.0075921195330305,Palestine,Asia,Western Asia,Lower middle income,8,6,2,Pan-Europe,Cluster 8: Pan-Europe,0.8571428571428571,True,3272.15432360708,4270092.0,23.005,0.0,9.075750351,,34.0,10.506299656914493,1,0,0
MNE,SRB,2015,36473.0,0.125,0.0818965517241379,43045.0,55702.0,0.0,0.0008774583978585,Montenegro,Europe,Eastern Europe,Upper middle income,4,1,32,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,6421.00005731419,624651.0,17.555,0.0,11.87033422,0.37237260631171,104.0,0.168103448275862,0.1896551724137931,435662.0,391013.0,0.0051954582773548,0.0027271598252287,Serbia,Europe,Eastern Europe,Upper middle income,4,1,2,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,5820.3215576888,7095383.0,17.66,0.0,11.01756954,0.405066633735588,110.0,10.504354956976778,1,1,1
MEX,USA,2020,5415408.0,0.3362068965517241,0.2284482758620689,642302.0,5562762.0,0.0128038699805941,0.0291390804454141,Mexico,Americas,Latin America,Upper middle income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,8841.27074929751,126799054.0,4.44,0.0,9.221050262,0.383681839903552,159.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,15.504758966497505,1,0,1
RUS,UKR,2020,1960865.0,0.1810344827586207,0.418103448275862,3624111.0,5141892.0,0.1275387184654426,0.0087392939428912,Russia,Europe,Eastern Europe,Upper middle income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,0.5714285714285714,True,10108.3271484375,145245148.0,5.62,30.0,12.40535138,0.326653672211931,117.0,0.1293103448275862,0.3232758620689655,2599991.0,2482106.0,0.0190210292580982,0.0050660286353731,Ukraine,Europe,Eastern Europe,Lower middle income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,0.5714285714285714,True,3709.76928710938,44680014.0,9.475,196.0,11.12330123,0.367944131949858,129.0,14.488896770360286,1,0,1
SYR,TUR,2020,1761534.0,0.021551724137931,0.3318965517241379,404488.0,4013171.0,0.0274554970891177,0.0016571536127878,Syria,Asia,Western Asia,Low income,3,7,2,Western Asia,Cluster 3: Western Asia,0.7142857142857143,True,593.911771822527,21049429.0,15.179,4589.0,5.736797587,0.471428527060601,29.0,0.1896551724137931,0.3448275862068966,3108608.0,1343922.0,0.0455417786236751,0.0112320325971731,Turkey,Asia,Western Asia,Upper middle income,3,7,2,Western Asia,Cluster 3: Western Asia,0.8571428571428571,True,8798.11791709313,83384680.0,13.148,412.0,8.811284129,0.37713102785373,111.0,14.381696145995498,1,0,1
CHN,HKG,2020,1422241.0,0.418103448275862,0.6077586206896551,632840.0,6283457.0,0.1511247947454844,0.0082860556263175,China,Asia,Eastern Asia,Upper middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.7142857142857143,True,10627.4637989619,1411100000.0,5.0,25.0,8.106910446,0.383590366160879,75.0,0.125,0.1120689655172413,1824407.0,569574.0,0.0108908978952082,0.0057196123167774,Hong Kong,Asia,Eastern Asia,High income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,46109.2299946609,7481000.0,5.808,0.0,12.26672967,,170.0,14.167745057706934,1,0,1
IND,USA,2020,1305141.0,0.1853448275862069,0.5344827586206896,2468825.0,5861144.0,0.1360384012539185,0.0078572211873988,India,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,1907.04251637669,1402617695.0,7.859,651.0,6.494880199,0.48869332276509,58.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,14.081822405079842,0,0,0
PHL,USA,2020,1295739.0,0.0387931034482758,0.3922413793103448,21513.0,3683767.0,0.012782131661442,0.0007876069481844,Philippines,Asia,South-Eastern Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,3227.57910235199,112081264.0,2.522,348.0,8.971409559,0.454175973843537,66.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,14.074592518484067,0,0,0
CHN,USA,2020,1261658.0,0.418103448275862,0.6077586206896551,632840.0,6283457.0,0.1511247947454844,0.0082860556263175,China,Asia,Eastern Asia,Upper middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.7142857142857143,True,10627.4637989619,1411100000.0,5.0,25.0,8.106910446,0.383590366160879,75.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,14.047938079548883,0,0,0
AFG,IRN,2020,1239126.0,0.0129310344827586,0.2672413793103448,55332.0,2599061.0,0.0083257762352589,0.0006902695333926,Afghanistan,Asia,South Asia,Low income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,1.0,True,510.787063366811,39068979.0,11.71,20475.0,2.841609995,0.582315266487911,26.0,0.0301724137931034,0.2974137931034483,1272505.0,678419.0,0.0043041871921182,0.0009534299294623,Iran,Asia,Western Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,1.0,True,3202.50003502169,87723443.0,9.687,496.0,10.74618321,0.373429564717406,41.0,14.029917657376062,1,0,1
BGD,IND,2020,1236456.0,0.0732758620689655,0.2543103448275862,793339.0,2233139.0,0.122973671443499,0.0064045137424125,Bangladesh,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,2248.85078828233,166298024.0,5.539,1.0,7.379059792,0.528183627327675,41.0,0.1853448275862069,0.5344827586206896,2468825.0,5861144.0,0.1360384012539185,0.0078572211873988,India,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,1907.04251637669,1402617695.0,7.859,651.0,6.494880199,0.48869332276509,58.0,14.0277605897627,1,1,1
PSE,JOR,2020,1065014.0,0.0603448275862068,0.2068965517241379,136912.0,1875369.0,0.043976619644723,0.0068951803750004,Palestine,Asia,Western Asia,Lower middle income,3,7,2,Western Asia,Cluster 3: Western Asia,0.8571428571428571,True,3233.56863835858,4803269.0,25.895,0.0,9.938480377,,38.0,0.0344827586206896,0.1853448275862069,2088542.0,262235.0,0.0001521682340647,0.0049176966345521,Jordan,Asia,Western Asia,Upper middle income,3,7,2,Western Asia,Cluster 3: Western Asia,0.8571428571428571,True,4411.48321838396,10865228.0,19.213,0.0,10.44668007,0.366987768240225,51.0,13.878499441533519,1,0,1
UKR,RUS,2020,969367.0,0.1293103448275862,0.3232758620689655,2599991.0,2482106.0,0.0190210292580982,0.0050660286353731,Ukraine,Europe,Eastern Europe,Lower middle income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,0.5714285714285714,True,3709.76928710938,44680014.0,9.475,196.0,11.12330123,0.367944131949858,129.0,0.1810344827586207,0.418103448275862,3624111.0,5141892.0,0.1275387184654426,0.0087392939428912,Russia,Europe,Eastern Europe,Upper middle income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,0.5714285714285714,True,10108.3271484375,145245148.0,5.62,30.0,12.40535138,0.326653672211931,117.0,13.784399591739222,1,0,1
PRI,USA,2020,962636.0,0.1939655172413793,0.1163793103448275,127360.0,973000.0,0.0,0.0069073913876448,Puerto Rico,Americas,Latin America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,31427.1034994916,3281591.0,8.89,0.0,,,,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,13.77743167267737,1,1,1
POL,DEU,2020,957813.0,0.2672413793103448,0.3232758620689655,394010.0,2315723.0,0.014347290640394,0.0061602938509501,Poland,Europe,Eastern Europe,High income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,1.0,True,16150.9304813473,37515748.0,3.155,0.0,13.1647501,0.304681661602221,181.0,0.1163793103448275,0.5301724137931034,5570467.0,2227633.0,0.2659031198686371,0.0302072683534661,Germany,Europe,Western Europe,High income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,1.0,True,47394.8734504469,83160871.0,3.881,0.0,14.25594044,0.299449544528448,189.0,13.772408883614057,1,1,1
VEN,COL,2020,911180.0,0.4698275862068965,0.2413793103448275,671217.0,2801235.0,0.1095611285266457,0.0046859214442459,Venezuela,Americas,Latin America,Lower middle income,0,4,2,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,1506.04169391285,28444077.0,7.53,0.0,9.628154421,0.374505975813082,129.0,0.2327586206896551,0.2456896551724137,963535.0,1734076.0,0.0041737572772055,0.0036908862809891,Colombia,Americas,Latin America,Upper middle income,0,4,2,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,5339.68711357943,50629997.0,15.983,28.0,8.862859726,0.406469207944245,127.0,13.722496839273479,1,0,1
KAZ,RUS,2020,878820.0,0.1163793103448275,0.1939655172413793,1136711.0,1620387.0,0.0139994775339602,0.0028397730646541,Kazakhstan,Asia,Central Asia,Upper middle income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,0.5714285714285714,True,8781.50797787648,19482117.0,4.89,0.0,12.43337895,0.323113712247513,75.0,0.1810344827586207,0.418103448275862,3624111.0,5141892.0,0.1275387184654426,0.0087392939428912,Russia,Europe,Eastern Europe,Upper middle income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,0.5714285714285714,True,10108.3271484375,145245148.0,5.62,30.0,12.40535138,0.326653672211931,117.0,13.686336515429202,0,1,1
IND,ARE,2020,842771.0,0.1853448275862069,0.5344827586206896,2468825.0,5861144.0,0.1360384012539185,0.0078572211873988,India,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,1907.04251637669,1402617695.0,7.859,651.0,6.494880199,0.48869332276509,58.0,0.1422413793103448,0.146551724137931,2225313.0,69474.0,0.0003695514255859,0.006484684020594,United Arab Emirates,Asia,Western Asia,High income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,1.0,True,37991.738387966,9401038.0,4.294,0.0,12.73389006,0.384470576615922,170.0,13.644451737768927,1,0,1
AFG,PAK,2020,792861.0,0.0129310344827586,0.2672413793103448,55332.0,2599061.0,0.0083257762352589,0.0006902695333926,Afghanistan,Asia,South Asia,Low income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,1.0,True,510.787063366811,39068979.0,11.71,20475.0,2.841609995,0.582315266487911,26.0,0.0344827586206896,0.3491379310344827,1430179.0,1880250.0,0.0166732907896701,0.0015482286904637,Pakistan,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,1.0,True,1278.39735206896,235001746.0,5.994,468.0,4.422319019,0.508462553338375,32.0,13.583404462774665,1,0,1
MYS,SGP,2020,788815.0,0.1120689655172413,0.2155172413793103,998162.0,1194847.0,0.0319118525153007,0.0037082986969735,Malaysia,Asia,South-Eastern Asia,Upper middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,9957.52626697613,33889558.0,4.54,0.0,10.74828052,0.369015610428239,178.0,0.043103448275862,0.1853448275862069,1404787.0,137843.0,0.0,0.0062434656996703,Singapore,Asia,South-Eastern Asia,High income,4,0,78,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,61772.5036492256,5685807.0,4.1,0.0,11.92488003,0.388143775608997,190.0,13.578288366040505,1,0,1
VNM,USA,2020,753428.0,0.0172413793103448,0.2629310344827586,38050.0,1713520.0,0.0043259255112703,0.0007993559706105,Vietnam,Asia,South-Eastern Asia,Lower middle income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,3534.03953482647,98079191.0,2.103,0.0,8.455348794,0.476911223787016,54.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,13.532390065668109,0,0,1
SLV,USA,2020,728077.0,0.2025862068965517,0.168103448275862,22339.0,845555.0,0.0,0.000997686642997,El Salvador,Americas,Latin America,Lower middle income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,3997.19279583709,6234673.0,5.008,0.0,7.150929928,0.419508084286119,134.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,13.49816346429658,1,0,1
SYR,JOR,2020,725706.0,0.021551724137931,0.3318965517241379,404488.0,4013171.0,0.0274554970891177,0.0016571536127878,Syria,Asia,Western Asia,Low income,3,7,2,Western Asia,Cluster 3: Western Asia,0.7142857142857143,True,593.911771822527,21049429.0,15.179,4589.0,5.736797587,0.471428527060601,29.0,0.0344827586206896,0.1853448275862069,2088542.0,262235.0,0.0001521682340647,0.0049176966345521,Jordan,Asia,Western Asia,Upper middle income,3,7,2,Western Asia,Cluster 3: Western Asia,0.8571428571428571,True,4411.48321838396,10865228.0,19.213,0.0,10.44668007,0.366987768240225,51.0,13.494901631078879,1,0,1
MMR,THA,2020,722738.0,0.0172413793103448,0.1336206896551724,30214.0,1390698.0,0.0,0.0006778296383171,Myanmar,Asia,South-Eastern Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,1490.21683548367,53016522.0,1.476,170.0,6.518157697,0.505302760934705,47.0,0.0560344827586206,0.2801724137931034,1215923.0,664274.0,0.0053476265114196,0.0036539369622208,Thailand,Asia,South-Eastern Asia,Upper middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.7142857142857143,True,6983.03412836245,71641484.0,1.099,46.0,8.834560711,0.435071969016694,79.0,13.490803440115592,1,0,1
DZA,FRA,2020,719717.0,0.0862068965517241,0.2543103448275862,114084.0,866740.0,0.0045867853410956,0.0014004792704753,Algeria,Africa,Northern Africa,Lower middle income,7,2,2,Sub-Saharan Africa & Latin America,Cluster 7: Sub-Saharan Africa & Latin America,0.8571428571428571,True,3743.5419522929,44042091.0,14.08,26.0,6.987443608,0.358462514119565,51.0,0.2284482758620689,0.5689655172413793,4022314.0,1213227.0,0.2475994551425586,0.0327672274950492,France,Europe,Western Europe,High income,7,2,2,Sub-Saharan Africa & Latin America,Cluster 7: Sub-Saharan Africa & Latin America,0.8571428571428571,True,39169.8606000707,67601110.0,8.009,0.0,11.68859246,0.30235527872919,186.0,13.486614747604149,0,0,1
DOM,USA,2020,712101.0,0.4094827586206896,0.2284482758620689,217428.0,953957.0,0.0145211971936109,0.0021898128600011,Dominican Republic,Americas,Latin America,Upper middle income,0,4,5,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,7135.22273255899,11008300.0,6.126,0.0,9.150526383,0.427067381439144,66.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,13.47597643856057,1,0,0
BFA,CIV,2020,681238.0,0.0344827586206896,0.0948275862068965,355377.0,771095.0,0.0,0.0041201744808193,Burkina Faso,Africa,Sub-Saharan Africa,Low income,5,6,2,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,825.237038782475,21478690.0,4.59,512.0,2.318685239,0.521637813046896,59.0,0.043103448275862,0.1724137931034483,1083552.0,567095.0,0.0497372742200328,0.0069397464808051,Côte d'Ivoire,Africa,Sub-Saharan Africa,Lower middle income,5,6,2,Sub-Saharan Africa,Cluster 5: Sub-Saharan Africa,1.0,True,2179.72934832935,28915449.0,2.588,1.0,4.23697763,0.485618147370348,57.0,13.431668478040239,1,0,1
CUB,USA,2020,676382.0,0.1422413793103448,0.2672413793103448,1601.0,872273.0,0.0,0.0006648827276257,Cuba,Americas,Latin America,Upper middle income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,9605.27914559614,11176354.0,2.233,0.0,10.54807197,0.438093582398573,64.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,13.42451476263336,1,0,1
TUR,DEU,2020,645008.0,0.1896551724137931,0.3448275862068966,3108608.0,1343922.0,0.0455417786236751,0.0112320325971731,Turkey,Asia,Western Asia,Upper middle income,3,7,2,Western Asia,Cluster 3: Western Asia,0.8571428571428571,True,8798.11791709313,83384680.0,13.148,412.0,8.811284129,0.37713102785373,111.0,0.1163793103448275,0.5301724137931034,5570467.0,2227633.0,0.2659031198686371,0.0302072683534661,Germany,Europe,Western Europe,High income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,1.0,True,47394.8734504469,83160871.0,3.881,0.0,14.25594044,0.299449544528448,189.0,13.377019549168933,0,0,0
DEU,USA,2020,637679.0,0.1163793103448275,0.5301724137931034,5570467.0,2227633.0,0.2659031198686371,0.0302072683534661,Germany,Europe,Western Europe,High income,6,1,2,Pan-Europe,Cluster 6: Pan-Europe,1.0,True,47394.8734504469,83160871.0,3.881,0.0,14.25594044,0.299449544528448,189.0,0.2543103448275862,0.6896551724137931,23394583.0,1519603.0,0.4633087960889685,0.1198550611087586,United States,Americas,Northern America,High income,2,5,2,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,64465.2971415748,331578104.0,8.055,0.0,13.68342972,0.311741033207543,185.0,13.365591869101804,0,1,0
IND,PAK,2020,634727.0,0.1853448275862069,0.5344827586206896,2468825.0,5861144.0,0.1360384012539185,0.0078572211873988,India,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,1907.04251637669,1402617695.0,7.859,651.0,6.494880199,0.48869332276509,58.0,0.0344827586206896,0.3491379310344827,1430179.0,1880250.0,0.0166732907896701,0.0015482286904637,Pakistan,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,1.0,True,1278.39735206896,235001746.0,5.994,468.0,4.422319019,0.508462553338375,32.0,13.360951839651586,1,1,1
